date,股票,isPartial
2024-09-10 18:00:00+08:00,19.869,False
2024-09-10 19:00:00+08:00,19.869,False
2024-09-10 20:00:00+08:00,18.141,False
2024-09-10 21:00:00+08:00,18.141,False
2024-09-10 22:00:00+08:00,23.325,False
2024-09-10 23:00:00+08:00,23.325,False
2024-09-11 00:00:00+08:00,23.325,False
2024-09-11 01:00:00+08:00,21.597,False
2024-09-11 02:00:00+08:00,0.0,False
2024-09-11 03:00:00+08:00,0.0,False
2024-09-11 04:00:00+08:00,0.0,False
2024-09-11 05:00:00+08:00,0.0,False
2024-09-11 06:00:00+08:00,38.011,False
2024-09-11 07:00:00+08:00,19.005,False
2024-09-11 08:00:00+08:00,27.644,False
2024-09-11 09:00:00+08:00,77.749,False
2024-09-11 10:00:00+08:00,50.105,False
2024-09-11 11:00:00+08:00,46.649,False
2024-09-11 12:00:00+08:00,59.607,False
2024-09-11 13:00:00+08:00,47.513,False
2024-09-11 14:00:00+08:00,30.236,False
2024-09-11 15:00:00+08:00,24.189,False
2024-09-11 16:00:00+08:00,24.189,False
2024-09-11 17:00:00+08:00,17.278,False
2024-09-11 18:00:00+08:00,18.141,False
2024-09-11 19:00:00+08:00,19.005,False
2024-09-11 20:00:00+08:00,22.461,False
2024-09-11 21:00:00+08:00,19.869,False
2024-09-11 22:00:00+08:00,27.644,False
2024-09-11 23:00:00+08:00,20.733,False
2024-09-12 00:00:00+08:00,19.005,False
2024-09-12 01:00:00+08:00,18.141,False
2024-09-12 02:00:00+08:00,0.0,False
2024-09-12 03:00:00+08:00,0.0,False
2024-09-12 04:00:00+08:00,0.0,False
2024-09-12 05:00:00+08:00,0.0,False
2024-09-12 06:00:00+08:00,0.0,False
2024-09-12 07:00:00+08:00,25.916,False
2024-09-12 08:00:00+08:00,31.963,False
2024-09-12 09:00:00+08:00,86.388,False
2024-09-12 10:00:00+08:00,59.607,False
2024-09-12 11:00:00+08:00,57.016,False
2024-09-12 12:00:00+08:00,55.288,False
2024-09-12 13:00:00+08:00,50.105,False
2024-09-12 14:00:00+08:00,39.738,False
2024-09-12 15:00:00+08:00,27.644,False
2024-09-12 16:00:00+08:00,26.78,False
2024-09-12 17:00:00+08:00,21.597,False
2024-09-12 18:00:00+08:00,22.461,False
2024-09-12 19:00:00+08:00,19.869,False
2024-09-12 20:00:00+08:00,24.189,False
2024-09-12 21:00:00+08:00,29.372,False
2024-09-12 22:00:00+08:00,28.508,False
2024-09-12 23:00:00+08:00,27.644,False
2024-09-13 00:00:00+08:00,20.733,False
2024-09-13 01:00:00+08:00,17.278,False
2024-09-13 02:00:00+08:00,0.0,False
2024-09-13 03:00:00+08:00,46.649,False
2024-09-13 04:00:00+08:00,0.0,False
2024-09-13 05:00:00+08:00,44.922,False
2024-09-13 06:00:00+08:00,33.691,False
2024-09-13 07:00:00+08:00,21.597,False
2024-09-13 08:00:00+08:00,28.508,False
2024-09-13 09:00:00+08:00,74.293,False
2024-09-13 10:00:00+08:00,57.016,False
2024-09-13 11:00:00+08:00,47.513,False
2024-09-13 12:00:00+08:00,55.288,False
2024-09-13 13:00:00+08:00,51.833,False
2024-09-13 14:00:00+08:00,30.236,False
2024-09-13 15:00:00+08:00,26.78,False
2024-09-13 16:00:00+08:00,23.325,False
2024-09-13 17:00:00+08:00,21.597,False
2024-09-13 18:00:00+08:00,16.414,False
2024-09-13 19:00:00+08:00,20.733,False
2024-09-13 20:00:00+08:00,16.414,False
2024-09-13 21:00:00+08:00,18.141,False
2024-09-13 22:00:00+08:00,21.597,False
2024-09-13 23:00:00+08:00,21.597,False
2024-09-14 00:00:00+08:00,10.367,False
2024-09-14 01:00:00+08:00,0.0,False
2024-09-14 02:00:00+08:00,0.0,False
2024-09-14 03:00:00+08:00,29.372,False
2024-09-14 04:00:00+08:00,0.0,False
2024-09-14 05:00:00+08:00,0.0,False
2024-09-14 06:00:00+08:00,36.283,False
2024-09-14 07:00:00+08:00,17.278,False
2024-09-14 08:00:00+08:00,19.005,False
2024-09-13 08:00:00+08:00,28.604,False
2024-09-13 09:00:00+08:00,74.875,False
2024-09-13 10:00:00+08:00,56.366,False
2024-09-13 11:00:00+08:00,47.112,False
2024-09-13 12:00:00+08:00,54.684,False
2024-09-13 13:00:00+08:00,52.16,False
2024-09-13 14:00:00+08:00,30.286,False
2024-09-13 15:00:00+08:00,26.921,False
2024-09-13 16:00:00+08:00,23.556,False
2024-09-13 17:00:00+08:00,21.032,False
2024-09-13 18:00:00+08:00,15.985,False
2024-09-13 19:00:00+08:00,21.032,False
2024-09-13 20:00:00+08:00,16.826,False
2024-09-13 21:00:00+08:00,18.508,False
2024-09-13 22:00:00+08:00,21.874,False
2024-09-13 23:00:00+08:00,21.874,False
2024-09-14 00:00:00+08:00,10.095,False
2024-09-14 01:00:00+08:00,0.0,False
2024-09-14 02:00:00+08:00,0.0,False
2024-09-14 03:00:00+08:00,29.445,False
2024-09-14 04:00:00+08:00,0.0,False
2024-09-14 05:00:00+08:00,0.0,False
2024-09-14 06:00:00+08:00,36.176,False
2024-09-14 07:00:00+08:00,17.667,False
2024-09-14 08:00:00+08:00,18.508,False
2024-09-14 09:00:00+08:00,19.35,False
2024-09-14 10:00:00+08:00,15.143,False
2024-09-14 11:00:00+08:00,15.143,False
2024-09-14 12:00:00+08:00,10.095,False
2024-09-14 13:00:00+08:00,9.254,False
2024-09-14 14:00:00+08:00,14.302,False
2024-09-14 15:00:00+08:00,12.619,False
2024-09-14 16:00:00+08:00,14.302,False
2024-09-14 17:00:00+08:00,8.413,False
2024-09-14 18:00:00+08:00,8.413,False
2024-09-14 19:00:00+08:00,11.778,False
2024-09-14 20:00:00+08:00,15.143,False
2024-09-14 21:00:00+08:00,8.413,False
2024-09-14 22:00:00+08:00,11.778,False
2024-09-14 23:00:00+08:00,13.461,False
2024-09-15 00:00:00+08:00,13.461,False
2024-09-15 01:00:00+08:00,13.461,False
2024-09-15 02:00:00+08:00,0.0,False
2024-09-15 03:00:00+08:00,0.0,False
2024-09-15 04:00:00+08:00,0.0,False
2024-09-15 05:00:00+08:00,0.0,False
2024-09-15 06:00:00+08:00,0.0,False
2024-09-15 07:00:00+08:00,0.0,False
2024-09-15 08:00:00+08:00,11.778,False
2024-09-15 09:00:00+08:00,9.254,False
2024-09-15 10:00:00+08:00,14.302,False
2024-09-15 11:00:00+08:00,13.461,False
2024-09-15 12:00:00+08:00,11.778,False
2024-09-15 13:00:00+08:00,6.73,False
2024-09-15 14:00:00+08:00,15.985,False
